keyframe_id,x,y
13,12.268590466294128,27.332588474162435
13,12.242557115512314,27.769329703962697
13,12.272785731430087,27.262207781712476
13,12.244691363480284,27.733525089718384
13,12.317649484420357,26.50956357472421
13,12.293014484417945,26.922845763688485
13,12.321099560199212,26.451684343149708
13,12.293474695024564,26.915125169133205
13,12.270437408922849,27.301603757604113
13,12.206582931897199,28.37284053607968
13,12.188474070122258,28.676638791945976
13,12.212850605974177,28.267692654529256
13,12.191066244667633,28.6331519005238
13,12.16671913165166,29.04160443396063
13,12.13977446030717,29.493634178352117
13,12.167043634038091,29.03616051041385
13,12.1393722158084,29.500382320707864
13,12.218240418388469,28.177271973690324
13,12.192116600188701,28.615530904830877
13,12.208701007235959,28.337307237427012
13,12.196682615756021,28.538930421440483
13,12.172812169706214,28.939386284807725
13,12.146938913767054,29.373441728246817
13,12.157871994148405,29.19002596239804
13,12.152190336709472,29.28534269968553
13,12.118616887688098,29.84857827919742
13,12.101335057285969,30.13850207449685
13,12.12422058312368,29.75456944965896
13,12.226128405487486,28.04494136380663
13,12.181334251548883,28.79641796176628
13,12.223465426036512,28.089616093928726
13,12.170033314785607,28.986004967344357
13,12.019365382875618,31.513643396424243
13,12.013481175225715,31.612358160687872
13,12.00789111480614,31.706138246192978
13,12.001919543482172,31.80631864270542
13,12.00450589800901,31.762929389196817
13,11.999278785436529,31.85062058163465
13,11.992589943820619,31.96283406263276
13,11.984234127955432,32.10301307099517
13,11.976534778970972,32.23217904629805
13,11.984039613076272,32.10627629547409
13,11.985769183557831,32.07726063992233
13,11.970236802494,32.33783528758861
13,11.965220435949274,32.42199095822183
13,11.95047592083186,32.66934819314549
13,12.027132421051917,31.383341852322157
13,11.981757215312836,32.144566303335566
13,12.027163175647132,31.382825906455277
13,11.995586639800717,31.912560830475485
13,11.955110279944106,32.591601163384254
13,11.944191166188595,32.77478262204007
13,11.95364501845798,32.61618271298165
13,11.939569120972974,32.85232307115784
13,12.026189279937986,31.399164195493608
13,11.960036462801218,32.50895843416866
13,11.94041311941994,32.83816396721588
13,11.920837378895953,33.16657090423873
13,11.91398030469666,33.28160669212981
13,11.899172957496118,33.53001801192663
13,11.910175906472956,33.34543011512271
13,11.89164451348015,33.65631684781498
13,11.874364924547685,33.94620303972539
13,11.935176954076393,32.9260070309361
13,11.954610950017273,32.59997803227635
13,11.939120607149498,32.85984743790144
13,11.979637731962278,32.18012322310443
13,11.99500832644132,31.922262742838186
13,11.95298430980872,32.62726690688495
13,11.949864808245508,32.67960035256774
13,11.94964864828826,32.68322669964662
13,11.90807848670273,33.380616891405694
13,11.88271461183759,33.80612684569245
13,11.922076585329329,33.145781704023
13,11.878566346631956,33.8757190569537
13,11.867333859812483,34.06415773118994
13,11.850726839457366,34.34276076442984
13,11.862032769874572,34.15308998421294
13,11.842565350499994,34.479679701762095
13,11.87761844613558,33.891621244573926
13,11.909329219681048,33.35963431933188
13,11.853144746829754,34.302197417505724
13,11.839412922031173,34.53256553646963
13,11.87299730176378,33.96914658093725
13,11.836739912712785,34.57740852985778
13,11.824279639605999,34.78644481742266
13,11.816846401304613,34.91114646126229
13,11.79728824496826,35.23925840207826
13,11.810091264322146,35.02447212793953
13,11.788747819959305,35.38253445411971
13,11.770456888427109,35.68938715235723
13,12.009000879913147,31.68752058219399
13,11.991917935610685,31.974107820456013
13,12.008880447024977,31.689540990866256
13,11.995503109589503,31.913962151706727
13,11.96351902570366,32.450534191449535
13,11.931387430415608,32.98958091498352
13,11.934440716411423,32.938358316251616
13,12.003534878810111,31.779219421265324
13,11.994305260399374,31.93405753369566
13,12.012679085522839,31.625814194303366
13,11.98680908361598,32.059815047379445
13,11.967486622070577,32.383972920441366
13,11.934614508336095,32.93544274462401
13,11.969327212686379,32.35309476665161
13,11.881374099487386,33.8286155762941
13,11.92166038129798,33.15276403457364
13,11.878228650784855,33.88138431690419
13,11.86093924478273,34.17143520213865
13,11.842917771951585,34.473767401825526
13,11.868422703353765,34.04589105198812
13,11.8425323526618,34.48023328076751
13,11.91675125772738,33.235120573439275
13,11.878430014205026,33.878006199792054
13,11.921949360646217,33.147916053343955
13,11.892975506677548,33.633987812618585
13,11.872708223109925,33.97399622813987
13,11.839867628269253,34.524937284413966
13,11.869611533465807,34.02594697604076
13,11.842316022466353,34.48386248379998
13,12.012958259327961,31.621130713025874
13,12.026924827838993,31.386824481810386
13,11.947370584505723,32.721443999689455
13,11.942282732102587,32.80679893283698
13,12.00787485705783,31.706410989761423
13,12.016076543510696,31.568817690386247
13,11.984446393713803,32.099452053854804
13,11.953526114167001,32.61817747757058
13,11.942292669757641,32.8066322165458
13,11.909025585660903,33.36472815056698
13,11.891405059262237,33.66033398454428
13,11.911592728097297,33.321661203321526
13,11.890454449141142,33.676281629425915
13,11.838982403804321,34.539788005118496
13,11.868289463587509,34.04812631166948
